battle_#,win_loss,p1,p2,p3,p4,p5,first,last,leader,banned,opp_p1,opp_p2,opp_p3,opp_p4,opp_p5,opp_first,opp_last,opp_leader,opp_banned,date_added,player,opponent
0,True,Okeanos,Fran,Vigor,Daphnis,Odin,Okeanos,None,Fran,Odin,Molly,Ragdoll,Velajuel,XingZhe,Juno,None,XingZhe,XingZhe,Juno,2021-01-07 02:49:26,UT.10,魔灵王归来
1,True,Cheongpung,Okeanos,Ethna,Yeonhong,Kahn,None,Kahn,Ethna,Kahn,Seara,Vigor,Antares,Verdehile,Fran,Seara,None,Seara,Fran,2021-01-07 02:44:26,UT.10,ビンビンボッキ
2,False,Okeanos,Cheongpung,Yeonhong,Juno,Verdehile,Okeanos,None,Yeonhong,Verdehile,Seara,Fran,Chiwu,Savannah,ShiHou,None,ShiHou,Chiwu,ShiHou,2021-01-07 02:38:13,UT.10,-Tnnnn-_
3,True,Okeanos,Cheongpung,Fran,Yeonhong,Chris,None,Chris,Fran,Chris,Seara,Vigor,Verdehile,Josephine,Molly,Seara,None,Seara,Molly,2021-01-07 02:32:47,UT.10,ビンビンボッキ
4,True,Cheongpung,Yeonhong,Ethna,Lulu,Okeanos,None,Lulu,Ethna,Okeanos,Seara,Fran,Chiwu,Antares,Leo,Seara,None,Seara,Leo,2021-01-07 02:25:02,UT.10,R€P
5,True,Okeanos,Cheongpung,Chris,Yeonhong,Chiwu,Okeanos,None,Yeonhong,Chiwu,Seara,Verdehile,Juno,Aschubel,Giana,None,Aschubel,Seara,Giana,2021-01-07 02:17:34,UT.10,CྂUྂCྂUྂ
6,True,Seara,Moore/WaterRYU1,Cheongpung,Tetra,Ganymede,None,Tetra,Seara,Ganymede,Okeanos,Giana,Chiwu,Praha,Ethna,Okeanos,None,Chiwu,Ethna,2021-01-07 02:14:09,UT.10,Eauropen
7,False,Seara,Vigor,Daphnis,Odin,Fran,None,Odin,Seara,Fran,Molly,Ragdoll,Velajuel,Taranys,Sekhmet,Molly,None,Velajuel,Sekhmet,2021-01-07 02:07:41,UT.10,Poke☆DURIANッ
8,True,Seara,Ganymede,Chiwu,Chris,Cheongpung,None,Chris,Seara,Cheongpung,Okeanos,Fran,Han,Illiana,Artamiel,Okeanos,None,Fran,Artamiel,2021-01-07 01:58:20,UT.10,Acn0vа
9,True,Okeanos,Yeonhong,Vigor,Seara,Cheongpung,Okeanos,None,Seara,Cheongpung,Vanessa,Fran,Ethna,Barbara,Verdehile,None,Barbara,Vanessa,Verdehile,2021-01-07 01:48:52,UT.10,Seb~
10,False,Okeanos,Cheongpung,Yeonhong,Tesarion,Diana,None,Diana,Yeonhong,Diana,Seara,Juno,Elucia,Vigor,Molly,Seara,None,Seara,Molly,2021-01-07 01:44:14,UT.10,おんちゃ
11,False,Cheongpung,Ganymede,Yeonhong,Ethna,Okeanos,Okeanos,None,Yeonhong,Okeanos,Seara,Moore/WaterRYU1,Han,Rica,Giana,None,Rica,Moore/WaterRYU1,Giana,2021-01-07 01:27:18,UT.10,Ex|Shizzy
12,True,Okeanos,Cheongpung,Yeonhong,Chris,Chiwu,Okeanos,None,Yeonhong,Chiwu,Seara,Hathor,Fran,Elucia,Verdehile,None,Elucia,Seara,Verdehile,2021-01-06 23:43:32,UT.10,三玖は俺の嫁
13,True,Okeanos,Cheongpung,Chiwu,Jamire,Yeonhong,Okeanos,None,Chiwu,Yeonhong,Seara,Moore/WaterRYU,Celia,Akroma,Giana,None,Akroma,Moore/WaterRYU,Giana,2021-01-06 23:36:12,UT.10,卻倚緩弦歌別緒
14,False,Seara,Verdehile,Juno,Moore/WaterRYU1,Fran,None,Moore/WaterRYU1,Seara,Fran,Okeanos,Ganymede,Chiwu,TianLang,Vigor,Okeanos,None,Chiwu,Vigor,2021-01-06 23:31:47,UT.10,PinkRoid~
15,True,Okeanos,Seara,Cheongpung,Eshir,Jamire,Okeanos,None,Seara,Jamire,Chiwu,Ganymede,Vanessa,Barbara,Rica,None,Rica,Vanessa,Rica,2021-01-07 12:46:59,UT.10,띵 
16,True,Okeanos,Cheongpung,Ganymede,Velajuel,Verdehile,Okeanos,None,Velajuel,Verdehile,Seara,Yeonhong,Chiwu,Ethna,Masha,None,Ethna,Seara,Masha,2021-01-07 12:41:46,UT.10,DanieIKarioKa
17,False,Seara,Okeanos,Vigor,Yeonhong,Cheongpung,None,Yeonhong,Seara,Cheongpung,Molly,Jager,Nephthys,Ragdoll,Giana,Giana,None,Jager,Giana,2021-01-07 12:36:09,UT.10,杰咪爸
18,True,Okeanos,Cheongpung,Eshir,Ethna,Chiwu,None,Ethna,Cheongpung,Chiwu,Seara,Giana,Han,Moore/WaterRYU1,Yeonhong,Seara,None,Seara,Yeonhong,2021-01-07 12:30:46,UT.10,เฮียทัช
19,False,Seara,Ganymede,Juno,Hathor,Velajuel,None,Hathor,Seara,Velajuel,Okeanos,Cheongpung,Yeonhong,Jamire,Giana,Okeanos,None,Jamire,Giana,2021-01-07 12:25:57,UT.10,HONG_KFC
20,True,Seara,Okeanos,Cheongpung,Triton,Diana,None,Diana,Seara,Diana,Bastet,Chiwu,Poseidon,Psamathe,Savannah,Bastet,None,Psamathe,Savannah,2021-01-07 12:22:36,UT.10,가나다라마밥사
21,True,Okeanos,Seara,Yeonhong,Kahn,Cheongpung,Okeanos,None,Seara,Cheongpung,Chiwu,Ganymede,Juno,Molly,Hathor,None,Hathor,Chiwu,Hathor,2021-01-07 12:17:54,UT.10,肉鲜小非南
22,True,Seara,Ganymede,Velajuel,Juno,Yeonhong,None,Juno,Seara,Yeonhong,Okeanos,Ethna,Jamire,Moore/WaterRYU1,Daphnis,Okeanos,None,Moore/WaterRYU1,Daphnis,2021-01-07 12:13:36,UT.10,JinYao
23,True,Okeanos,Cheongpung,Triton,Seara,Velajuel,None,Velajuel,Seara,Velajuel,Nephthys,Poseidon,Ganymede,Bellenus,Chiwu,Chiwu,None,Nephthys,Chiwu,2021-01-07 12:08:48,UT.10,kimjοngillest
24,False,Okeanos,Cheongpung,Eshir,Yeonhong,Velajuel,Okeanos,None,Yeonhong,Velajuel,Seara,Wedjat,Juno,Masha,Rica,None,Rica,Wedjat,Rica,2021-01-07 12:04:53,UT.10,Faintmemоry
25,False,Chiwu,Cheongpung,Ethna,Yeonhong,Okeanos,Okeanos,None,Chiwu,Okeanos,Seara,Ganymede,Ragdoll,Savannah,Giana,None,Savannah,Seara,Giana,2021-01-07 12:01:13,UT.10,欧洲萌新自在℡
26,True,Cheongpung,Eshir,Ganymede,Yeonhong,Okeanos,Okeanos,None,Yeonhong,Okeanos,Daphnis,Seara,Ethna,Moore/WaterRYU1,Verdehile,None,Verdehile,Seara,Verdehile,2021-01-07 11:56:01,UT.10,JinYao
27,False,Okeanos,Vigor,Odin,Daphnis,Fran,Okeanos,None,Okeanos,Fran,Molly,Jager,Artamiel,Cheongpung,Nephthys,None,Nephthys,Artamiel,Nephthys,2021-01-07 11:51:06,UT.10,킹덕.
28,True,Okeanos,Eshir,Cheongpung,Yeonhong,Seara,Okeanos,None,Yeonhong,Seara,Moore/WaterRYU1,Sekhmet,Josephine,Ethna,XingZhe,None,Ethna,Moore/WaterRYU1,XingZhe,2021-01-07 11:44:53,UT.10,FirasFiras
29,False,Okeanos,Chiwu,Jamire,Ethna,Cheongpung,Okeanos,None,Chiwu,Cheongpung,Seara,Moore/WaterRYU1,Savannah,Verdehile,Eshir,None,Verdehile,Seara,Eshir,2021-01-07 11:39:56,UT.10,うま(￣◇￣;)
30,True,Seara,Ganymede,Vigor,MeiHouWang,Juno,None,MeiHouWang,Seara,Juno,Okeanos,Cheongpung,Woonsa,Tablo,Verdehile,Okeanos,None,Okeanos,Verdehile,2021-01-08 11:56:47,UT.10,愿负如来不负卿
31,True,Okeanos,Seara,Ganymede,Eshir,Verdehile,None,Verdehile,Seara,Verdehile,Cheongpung,Vanessa,Barbara,Gemini,Shan,Cheongpung,None,Vanessa,Shan,2021-01-08 11:50:20,UT.10,DDSquirtle
32,True,Okeanos,Cheongpung,Yeonhong,Ethna,Eshir,Okeanos,None,Yeonhong,Eshir,Seara,Fran,Barbara,Hathor,Giana,None,Hathor,Seara,Giana,2021-01-08 11:46:52,UT.10,海贼༒卡罗特
33,True,Okeanos,Fran,Vigor,Daphnis,Odin,Okeanos,None,Okeanos,Odin,Molly,Amelia,Icares,Belial,Bolverk,None,Belial,Belial,Bolverk,2021-01-08 11:42:00,UT.10,_ThunderVolt_
34,False,Cheongpung,Yeonhong,Eshir,Jamire,Okeanos,Okeanos,None,Jamire,Okeanos,Seara,Giana,Ganymede,Moore/WaterRYU1,Verdehile,None,Verdehile,Seara,Verdehile,2021-01-08 11:36:47,UT.10,삞묦돓
35,True,Vigor,Okeanos,Juno,Eladriel,Illiana,None,Eladriel,Juno,Illiana,Fran,Daphnis,Cheongpung,Bastet,Oberon,Fran,None,Fran,Oberon,2021-01-08 11:30:08,UT.10,Austm༓破晓༄
36,True,Fran,Vigor,Odin,Illiana,Daphnis,None,Illiana,Fran,Daphnis,Molly,Seara,Ragdoll,Bastet,Oberon,Molly,None,Seara,Oberon,2021-01-08 11:25:29,UT.10,Austm༓破晓༄
37,True,Okeanos,Fran,Daphnis,Illiana,Odin,None,Illiana,Daphnis,Odin,FengYan,Lulu,Leona,Leo,Juno,FengYan,None,Leo,Juno,2021-01-08 11:22:14,UT.10,#ZOE
38,False,Cheongpung,Yeonhong,Eshir,Anavel,Okeanos,None,Anavel,Yeonhong,Okeanos,Seara,Chiwu,Vigor,Verdehile,Rica,Seara,None,Chiwu,Rica,2021-01-08 11:15:06,UT.10,Pandalik3
39,True,Vigor,Fran,Okeanos,Daphnis,Odin,None,Daphnis,Fran,Odin,Seara,Artamiel,Amelia,Ragdoll,Molly,Molly,None,Seara,Molly,2021-01-09 02:51:53,UT.10,缺德高手、
40,True,Okeanos,Vigor,Odin,Daphnis,Louise,Okeanos,None,Okeanos,Louise,Fran,Ragdoll,Molly,Praha,Rica,None,Rica,Praha,Rica,2021-01-09 02:43:59,UT.10,o0从麟开始0o
41,True,Okeanos,Vanessa,Moore/WaterRYU1,Juno,Ganymede,Okeanos,None,Vanessa,Ganymede,Seara,Cheongpung,Chiwu,Bastet,Poseidon,None,Poseidon,Chiwu,Poseidon,2021-01-09 02:40:53,UT.10,`ᛒüẕ~*
42,False,Okeanos,Cheongpung,Ganymede,Moore/WaterRYU1,Vanessa,None,Moore/WaterRYU1,Moore/WaterRYU1,Vanessa,Psamathe,Giana,Woonsa,Spectra,Seara,Seara,None,Psamathe,Seara,2021-01-09 02:38:09,UT.10,포미.
43,True,Okeanos,Vigor,Cheongpung,Diana,Vanessa,Okeanos,None,Cheongpung,Vanessa,Seara,Fran,Barbara,Jager,XingZhe,None,XingZhe,Seara,XingZhe,2021-01-09 02:33:55,UT.10,Krom`z
44,True,Fran,Vigor,Eladriel,Diana,Odin,None,Diana,Eladriel,Odin,Vivachel,MoLong,Icares,Harmonia,Bolverk,Vivachel,None,Vivachel,Bolverk,2021-01-09 02:29:41,UT.10,BenRevolt✓
45,True,Okeanos,Vanessa,Ganymede,Cheongpung,Chiwu,Okeanos,None,Vanessa,Chiwu,Seara,Giana,Fran,Loren,Verdehile,None,Verdehile,Seara,Verdehile,2021-01-09 02:25:59,UT.10,༒༄Itachi༻༒
46,False,Seara,Ganymede,Velajuel,Rica,Juno,None,Rica,Seara,Juno,Okeanos,Cheongpung,Woonsa,Verdehile,Fran,Okeanos,None,Okeanos,Fran,2021-01-09 02:21:41,UT.10,공략불가
47,True,Okeanos,Juno,Chris,Cheongpung,Seara,Okeanos,None,Okeanos,Seara,Hathor,Ganymede,Barbara,Savannah,Chiwu,None,Chiwu,Ganymede,Chiwu,2021-01-09 02:18:22,UT.10,#차차
48,False,Okeanos,Illiana,Vigor,FengYan,Odin,Okeanos,None,Okeanos,Odin,Ragdoll,Fran,Praha,Molly,Velajuel,None,Velajuel,Fran,Velajuel,2021-01-09 02:15:06,UT.10,o0从麟开始0o
49,True,Vanessa,Vigor,Cheongpung,Chiwu,Okeanos,Okeanos,None,Vanessa,Okeanos,Seara,Fran,Barbara,Ganymede,Verdehile,None,Verdehile,Seara,Verdehile,2021-01-09 02:06:27,UT.10,|SDF|Cpg
50,False,Vanessa,Okeanos,Eshir,Hathor,Cheongpung,None,Hathor,Vanessa,Cheongpung,Seara,Ganymede,ShiHou,Vigor,Rica,Seara,None,Seara,Rica,2021-01-09 02:00:52,UT.10,경영학도
51,False,Seara,Fran,Juno,Vigor,MeiHouWang,None,MeiHouWang,Seara,MeiHouWang,Okeanos,Ganymede,Savannah,Barbara,Chiwu,Okeanos,None,Ganymede,Chiwu,2021-01-09 01:50:09,UT.10,정현찡
52,False,Vanessa,Okeanos,Tesarion,Verdehile,Fran,None,Verdehile,Tesarion,Fran,Seara,Leo,Molly,Moore/WaterRYU,Vigor,Seara,None,Leo,Vigor,2021-01-09 01:46:06,UT.10,包是面包的包
53,True,Vanessa,Ethna,Eshir,Moore/WaterRYU1,Okeanos,None,Moore/WaterRYU1,Vanessa,Okeanos,Bastet,Barbara,Valantis,Daphnis,Seara,Seara,None,Daphnis,Seara,2021-01-09 01:38:58,UT.10,Welcha
54,True,Chiwu,Cheongpung,Seara,Chris,Vigor,None,Chris,Chiwu,Vigor,Okeanos,Juno,Diana,Savannah,Molly,Okeanos,None,Juno,Molly,2021-01-10 00:34:29,UT.10,ゴギッチ!
55,True,Seara,Okeanos,Cheongpung,Yeonhong,Moore/WaterRYU1,None,Yeonhong,Seara,Moore/WaterRYU1,Chiwu,Ganymede,Vanessa,Ethna,Hathor,Chiwu,None,Vanessa,Hathor,2021-01-10 00:29:15,UT.10,알테프사
56,False,Seara,Ganymede,Cheongpung,Moore/WaterRYU1,Anavel,Seara,None,Seara,Anavel,Giana,Okeanos,Vanessa,Yeonhong,Rica,None,Rica,Vanessa,Rica,2021-01-10 00:26:52,UT.10,Jack-
57,True,Okeanos,Cheongpung,Ganymede,Yeonhong,Chiwu,Okeanos,None,Yeonhong,Chiwu,Seara,Giana,Fran,Diana,Masha,None,Diana,Seara,Masha,2021-01-10 00:22:47,UT.10,Jack-
58,True,Vanessa,Okeanos,Moore/WaterRYU1,Cheongpung,Ethna,None,Ethna,Vanessa,Ethna,Seara,Nephthys,Barbara,Vigor,Molly,Seara,None,Seara,Molly,2021-01-10 00:18:17,UT.10,すで使
59,True,Fran,Vigor,Odin,Louise,Daphnis,None,Louise,Fran,Daphnis,Molly,Ragdoll,XingZhe,Velajuel,Okeanos,Molly,None,XingZhe,Okeanos,2021-01-10 00:16:14,UT.10,91GueTae
60,False,Seara,Vigor,Fran,FengYan,Odin,None,FengYan,Seara,Odin,Molly,Ragdoll,XingZhe,Velajuel,Daphnis,Molly,None,XingZhe,Daphnis,2021-01-10 00:11:31,UT.10,91GueTae
61,False,Ganymede,Okeanos,Yeonhong,Vigor,Seara,None,Vigor,Yeonhong,Seara,MoLong,Velajuel,Woosa,Antares,XingZhe,MoLong,None,Woosa,XingZhe,2021-01-10 00:08:08,UT.10,飘撇七逃狼
62,True,Okeanos,Ganymede,Yeonhong,Juno,Vanessa,None,Juno,Yeonhong,Vanessa,Seara,Chiwu,Cheongpung,QitianDasheng,Leona,Seara,None,Seara,Leona,2021-01-11 01:19:14,UT.10,溅人灬香香
63,True,Seara,Moore/WaterRYU1,Cheongpung,Yeonhong,Ganymede,None,Yeonhong,Seara,Ganymede,Okeanos,Chiwu,Barbara,Savannah,TianLang,Okeanos,None,Chiwu,TianLang,2021-01-11 01:14:09,UT.10,정현찡
64,True,Okeanos,Cheongpung,Yeonhong,Rica,Vanessa,None,Rica,Yeonhong,Vanessa,Seara,Ganymede,Moore/WaterRYU1,Chiwu,Hathor,Seara,None,Chiwu,Hathor,2021-01-11 01:09:58,UT.10,DANG9
65,True,Cheongpung,Fran,Elucia,Aegir,Chiwu,None,Aegir,Fran,Chiwu,Okeanos,Verdehile,Vigor,Bastet,Lushen,Okeanos,None,Okeanos,Lushen,2021-01-11 01:07:47,UT.10,ゴギッチ!
66,True,Okeanos,Moore/WaterRYU1,Cheongpung,Antares,Rica,Okeanos,None,Moore/WaterRYU1,Rica,Chiwu,Vanessa,Ethna,Diana,Verad,None,Verad,Vanessa,Verad,2021-01-11 01:03:09,UT.10,ゴギッチ!
67,False,Vanessa,Cheongpung,Ethna,Moore/WaterRYU1,Okeanos,Okeanos,None,Vanessa,Okeanos,Seara,Fran,Ganymede,Verdehile,Rica,None,Rica,Seara,Rica,2021-01-11 01:00:07,UT.10,IksDee
68,True,Ganymede,Moore/WaterRYU1,Cheongpung,Vigor,Seara,None,Vigor,Moore/WaterRYU1,Seara,Fran,Savannah,Miho,Verdehile,Okeanos,Okeanos,None,Fran,Okeanos,2021-01-11 00:55:20,UT.10,INMORTALIDAD
69,True,Okeanos,Ganymede,Cheongpung,Yeonhong,Moore/WaterRYU1,Okeanos,None,Ganymede,Moore/WaterRYU1,Hathor,Velajuel,Barbara,Savannah,Chiwu,None,Savannah,Hathor,Chiwu,2021-01-11 00:51:10,UT.10,ching26
70,False,Seara,Ganymede,Cheongpung,Yeonhong,Velajuel,None,Velajuel,Seara,Velajuel,Okeanos,Savannah,Fran,Masha,Verdehile,Okeanos,None,Okeanos,Verdehile,2021-01-11 00:45:41,UT.10,IksDee
71,False,Okeanos,Vigor,Daphnis,Odin,Fran,Okeanos,None,Okeanos,Fran,Ragdoll,Triana,Leona,Izaria,Sekhmet,None,Izaria,Izaria,Sekhmet,2021-01-11 00:39:40,UT.10, 레오나 
72,True,Okeanos,Seara,Fran,Eladriel,Daphnis,Okeanos,None,Seara,Daphnis,MoLong,Akroma,Diana,Rakan,Juno,None,Juno,Akroma,Juno,2021-01-11 00:34:23,UT.10,TM궁극체
73,False,Seara,Vigor,Okeanos,Yeonhong,Ganymede,None,Yeonhong,Seara,Ganymede,MoLong,Harmonia,Juno,Diana,Leo,MoLong,None,MoLong,Leo,2021-01-11 00:28:15,UT.10,やましっく☆ミ
74,True,Okeanos,Seara,Ganymede,Diana,Yeonhong,Okeanos,None,Seara,Yeonhong,Fran,Elucia,Juno,Savannah,Cheongpung,None,Savannah,Fran,Cheongpung,2021-01-11 00:21:40,UT.10,hirorin”
75,False,Seara,Okeanos,Vigor,Elucia,Diana,None,Diana,Elucia,Diana,Giana,Fran,XingZhe,Leo,Ragdoll,Giana,None,Fran,Ragdoll,2021-01-11 00:17:44,UT.10,TM느림
76,True,Vanessa,Okeanos,Cheongpung,Moore/WaterRYU1,Yeonhong,None,Moore/WaterRYU1,Vanessa,Yeonhong,Bastet,Barbara,Daphnis,Verdehile,Seara,Seara,None,Bastet,Seara,2021-01-11 00:12:33,UT.10,欧皇蕃茄
